;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
0;82327674;3372726385;1375614.0;1.0;13.08.2017 03:12:57;False;0.2451033650225698;False;True
6;82327674;3362390555;1375614.0;1.0;08.08.2017 01:14:35;True;0.5762376671126598;True;True
7;82327674;3358205135;1375614.0;1.0;05.08.2017 23:50:33;True;0.7404847953453069;True;True
8;82327674;3358105051;1375614.0;1.0;05.08.2017 22:26:41;True;0.7782388312014477;True;True
15;82327674;3356148145;1375614.0;1.0;05.08.2017 01:39:36;True;0.713222931193378;True;True
23;82327674;3354120039;1375614.0;1.0;04.08.2017 00:21:27;True;0.9612455650335869;True;True
32;82327674;3352200165;1375614.0;1.0;02.08.2017 22:32:24;False;0.7416546074952691;True;False
33;82327674;3352140562;1375614.0;1.0;02.08.2017 21:37:52;True;0.8247594778463077;True;True
94;19672354;3358183864;2586976.0;1.0;05.08.2017 23:30:32;False;0.0038328215355972724;False;True
97;19672354;3357781916;2586976.0;1.0;05.08.2017 19:00:22;False;0.02997139805740268;False;True
107;19672354;3354118306;2586976.0;1.0;04.08.2017 00:19:03;True;0.638698005056314;True;True
111;19672354;3352405556;2586976.0;1.0;03.08.2017 02:37:30;True;0.7428671792319441;True;True
364;72312627;3372455628;2163.0;1.0;12.08.2017 22:53:26;True;0.4296628154121216;False;False
365;72312627;3372386596;2163.0;1.0;12.08.2017 21:59:04;True;0.9703286824968337;True;True
367;72312627;3368300783;2163.0;1.0;11.08.2017 04:44:30;True;0.37232188717952;False;False
368;132851371;3368158118;1883502.0;1.0;11.08.2017 01:32:37;False;0.9130316014864085;True;False
379;180012313;3355938154;2581813.0;1.0;04.08.2017 22:20:17;False;0.058420971106140814;False;True
383;86745912;3352462460;39.0;1.0;03.08.2017 03:54:42;False;0.1563213068416682;False;True
384;194521913;3352455755;NaN;1.0;03.08.2017 03:44:26;False;0.6523031923629874;True;False
385;132851371;3352383050;1883502.0;1.0;03.08.2017 01:59:51;True;0.9620480635020706;True;True
386;180012313;3352323980;2581813.0;1.0;03.08.2017 00:38:48;True;0.6297714942916335;True;True
396;315657960;3280569987;NaN;1.0;29.06.2017 07:57:17;False;0.33568966503493325;False;True
397;315657960;3280349437;NaN;1.0;29.06.2017 04:28:05;True;0.9071730435913105;True;True
412;315657960;3278794972;NaN;1.0;28.06.2017 10:45:20;True;0.9964461541884273;True;True
413;126417273;3278536469;2880140.0;1.0;28.06.2017 07:20:58;True;0.9976059959277613;True;True
438;126417273;3276455223;2880140.0;1.0;27.06.2017 06:04:17;True;0.9960040096035436;True;True
450;194521913;3275738929;NaN;1.0;26.06.2017 19:19:18;True;0.8331693324318681;True;True
458;101450083;3275011120;1838315.0;1.0;26.06.2017 13:09:31;True;0.9290173191619278;True;True
463;180012313;3274393974;2581813.0;1.0;26.06.2017 06:01:32;False;0.32412554613826;False;True
482;19672354;3368083254;2586976.0;1.0;11.08.2017 00:10:11;False;0.3469959201108745;False;True
483;86751819;3358228417;1846548.0;1.0;06.08.2017 00:07:41;False;0.1576347563219115;False;True
484;180012313;3357781916;2581813.0;1.0;05.08.2017 19:00:22;True;0.9941756844806287;True;True
485;90892734;3355944219;5.0;1.0;04.08.2017 22:29:17;True;0.9427681914066598;True;True
486;194521913;3355640875;NaN;1.0;04.08.2017 19:02:07;False;0.2598938176758052;False;True
487;194521913;3354162376;NaN;1.0;04.08.2017 01:07:51;True;0.9961552420059487;True;True
488;194521913;3353935410;NaN;1.0;03.08.2017 21:30:42;False;0.9650748344999213;True;False
489;194521913;3352501269;NaN;1.0;03.08.2017 04:48:13;True;0.9820432746529958;True;True
490;43276219;3352190511;1333179.0;1.0;02.08.2017 22:23:57;False;0.1331471120068089;False;True
491;43276219;3352119361;1333179.0;1.0;02.08.2017 21:10:35;False;0.6001506387986035;True;False
492;132309493;3351963840;2108395.0;1.0;02.08.2017 19:01:53;False;0.275215102321084;False;True
493;194521913;3282243909;NaN;1.0;30.06.2017 01:28:42;True;0.9752511477143609;True;True
498;180012313;3280581397;2581813.0;1.0;29.06.2017 08:06:52;True;0.8949551209178973;True;True
499;180012313;3280507299;2581813.0;1.0;29.06.2017 07:03:00;False;0.3332083667642234;False;True
501;194521913;3280117786;NaN;1.0;28.06.2017 23:53:23;True;0.7322373832346205;True;True
502;194521913;3279907240;NaN;1.0;28.06.2017 21:04:16;True;0.9845205166136954;True;True
503;137193239;3279392401;2640025.0;1.0;28.06.2017 16:24:15;True;0.4818116230103125;False;False
505;137193239;3278707616;2640025.0;1.0;28.06.2017 09:43:04;True;0.8011396585077452;True;True
507;137193239;3278548190;2640025.0;1.0;28.06.2017 07:31:50;True;0.8093734208771151;True;True
528;86725175;3276333514;46.0;1.0;27.06.2017 03:51:13;False;0.4014450325700085;False;True
532;194521913;3276156941;NaN;1.0;27.06.2017 00:20:06;True;0.8342436650422205;True;True
543;132309493;3274669416;2108395.0;1.0;26.06.2017 09:40:02;True;0.843922905284313;True;True
638;82327674;3372676225;1375614.0;1.0;13.08.2017 02:13:08;False;0.6899958990900177;True;False
658;82327674;3356100221;1375614.0;1.0;05.08.2017 00:45:36;True;0.8818026409482902;True;True
670;82327674;3353737069;1375614.0;1.0;03.08.2017 19:01:52;True;0.9859307834502538;True;True
675;82327674;3352382741;1375614.0;1.0;03.08.2017 01:58:07;True;0.6336042443922022;True;True
854;72312627;3372726385;2163.0;1.0;13.08.2017 03:12:57;True;0.7750217409393317;True;True
855;72312627;3372676225;2163.0;1.0;13.08.2017 02:13:08;True;0.7678809534243262;True;True
856;72312627;3370307979;2163.0;1.0;12.08.2017 02:59:20;True;0.6925219487000901;True;True
857;19672354;3368387319;2586976.0;1.0;11.08.2017 06:20:14;False;0.029238580125397134;False;True
858;132851371;3368249009;1883502.0;1.0;11.08.2017 03:39:37;True;0.8371932318797594;True;True
862;19672354;3365858882;2586976.0;1.0;09.08.2017 20:30:02;True;0.8624052145824663;True;True
863;72312627;3364351128;2163.0;1.0;09.08.2017 03:09:04;True;0.6788438216507247;True;True
867;90892734;3358299746;5.0;1.0;06.08.2017 01:15:54;False;0.23132625602530912;False;True
868;72312627;3358109772;2163.0;1.0;05.08.2017 22:28:45;True;0.6004984623096193;True;True
870;86745912;3358044227;39.0;1.0;05.08.2017 21:40:15;True;0.6998606015153539;True;True
872;72312627;3356308437;2163.0;1.0;05.08.2017 04:53:06;True;0.8726660283257122;True;True
873;19672354;3356137447;2586976.0;1.0;05.08.2017 01:31:02;True;0.6508524998504376;True;True
874;86751819;3356100221;1846548.0;1.0;05.08.2017 00:45:36;False;0.08880079075688449;False;True
875;72312627;3356044327;2163.0;1.0;04.08.2017 23:49:37;True;0.919889510258835;True;True
876;101450083;3356007093;1838315.0;1.0;04.08.2017 23:25:41;True;0.8939066194368042;True;True
877;132851371;3354159000;1883502.0;1.0;04.08.2017 01:02:49;True;0.8201197501541542;True;True
878;86725175;3352501269;46.0;1.0;03.08.2017 04:48:13;False;0.1239025302008649;False;True
880;101450083;3352320088;1838315.0;1.0;03.08.2017 00:36:45;False;0.4992585428061165;False;True
881;86745912;3352291980;39.0;1.0;03.08.2017 00:02:08;True;0.7818626304498875;True;True
883;90892734;3352140562;5.0;1.0;02.08.2017 21:37:52;False;0.07736798459679382;False;True
884;101450083;3351993496;1838315.0;1.0;02.08.2017 19:26:10;False;0.7007064105249959;True;False
885;72312627;3351961375;2163.0;1.0;02.08.2017 19:06:08;True;0.325071676309852;False;False
